,movieId,tagId,relevance
14004117,135753,1126,0.8205
14004268,135823,149,0.87575
14004861,135823,742,0.8160000000000001
14005477,135861,230,0.97525
14005519,135861,272,0.8967499999999999
14005580,135861,333,0.8147500000000001
14005664,135861,417,0.827
14005752,135861,505,0.821
14006148,135861,901,0.9325
14006149,135861,902,0.8932500000000001
14006350,135861,1103,0.95875
14006561,135867,186,0.99975
14006590,135867,215,0.9535
14006645,135867,270,0.83175
14006830,135867,455,0.90125
14006844,135867,469,0.8340000000000001
14006847,135867,472,0.8614999999999999
14006905,135867,530,0.99575
14007206,135867,831,0.995
14007652,135875,149,0.96225
14007827,135875,324,0.8587499999999999
14007868,135875,365,0.8047500000000001
14007891,135875,388,0.92875
14007905,135875,402,0.87975
14007915,135875,412,0.9115
14007942,135875,439,0.912
14007952,135875,449,0.86025
14007955,135875,452,0.8055000000000001
14007968,135875,465,0.90375
14008039,135875,536,0.8680000000000001
14008044,135875,541,0.9155
14008046,135875,543,0.929
14008103,135875,600,0.8600000000000001
14008149,135875,646,0.8042499999999999
14008245,135875,742,0.81775
14008253,135875,750,0.8405
14008619,135875,1116,0.93125
14008674,135885,43,0.975
14008676,135885,45,0.8807499999999999
14008861,135885,230,0.885
14009551,135885,920,0.9055
14009823,135887,64,0.937
14009963,135887,204,0.90875
14009989,135887,230,0.85225
14010003,135887,244,0.82925
14010037,135887,278,0.8614999999999999
14010347,135887,588,0.96075
14010348,135887,589,0.98525
14010679,135887,920,0.8027500000000001
14011355,135889,468,0.82775
14011381,135889,494,0.8965000000000001
14011409,135889,522,0.908
14011483,135889,596,0.8400000000000001
14011629,135889,742,0.8932500000000001
14011675,135889,788,0.8887499999999999
14011878,135889,991,0.8787499999999999
14011886,135889,999,0.89975
14011887,135889,1000,0.8480000000000001
14011938,135889,1051,0.8567499999999999
14012058,135953,43,0.91175
14012919,135953,904,0.9665
14013172,136016,29,0.81325
14013207,136016,64,0.9785
14013387,136016,244,0.988
14013421,136016,278,0.837
14013447,136016,304,0.92925
14013517,136016,374,0.87575
14013731,136016,588,0.89375
14013732,136016,589,0.96475
14013928,136016,785,0.9055
14013929,136016,786,0.91675
14014378,136018,107,0.89775
14014381,136018,110,0.9535
14014386,136018,115,0.881
14014399,136018,128,0.83575
14014404,136018,133,0.87225
14014406,136018,135,0.8855
14014428,136018,157,0.994
14014440,136018,169,0.90925
14014529,136018,258,0.95675
14014539,136018,268,0.9925
14014594,136018,323,0.8174999999999999
14014694,136018,423,0.9945
14014695,136018,424,0.97975
14014824,136018,553,0.81925
14014834,136018,563,0.8207500000000001
14014835,136018,564,0.812
14014893,136018,622,0.9965
14014929,136018,658,0.979
14014953,136018,682,0.839
14015012,136018,741,0.99925
14015318,136018,1047,0.97675
14015355,136018,1084,0.96075
14015356,136018,1085,0.8975
14015400,136020,1,0.9995
14015401,136020,2,1.0
14015418,136020,19,0.972
14015480,136020,81,0.92
14015550,136020,151,0.999
14015594,136020,195,0.89775
14015687,136020,288,0.8672500000000001
14015760,136020,361,0.977
14015781,136020,382,0.8347500000000001
14015805,136020,406,0.97975
14015972,136020,573,0.851
14016007,136020,608,0.8414999999999999
14016176,136020,777,0.8527499999999999
14016186,136020,787,0.82125
14016295,136020,896,0.98175
14016296,136020,897,0.81325
14016354,136020,955,0.88575
14016359,136020,960,0.902
14016360,136020,961,0.95125
14016396,136020,997,0.84375
14016688,136204,161,0.911
14016721,136204,194,0.8340000000000001
14016797,136204,270,0.8087500000000001
14016851,136204,324,0.81125
14016901,136204,374,0.8107500000000001
14016929,136204,402,0.8720000000000001
14017023,136204,496,0.8347500000000001
14017269,136204,742,0.8187500000000001
14017272,136204,745,0.8134999999999999
14017274,136204,747,0.86025
14017277,136204,750,0.81375
14017280,136204,753,0.8154999999999999
14017325,136204,798,0.8267500000000001
14017373,136204,846,0.9035
14017425,136204,898,0.93975
14017463,136204,936,0.99425
14018094,136239,439,0.8985000000000001
14018969,136245,186,0.8594999999999999
14019198,136245,415,0.8607499999999999
14019235,136245,452,0.808
14019617,136245,834,0.8127500000000001
14019974,136247,63,0.8652500000000001
14019975,136247,64,0.928
14020097,136247,186,0.947
14020106,136247,195,0.83725
14020317,136247,406,0.83375
14020346,136247,435,0.92525
14020479,136247,568,0.8467499999999999
14020499,136247,588,0.817
14020500,136247,589,0.93725
14020600,136247,689,0.83575
14021039,136247,1128,0.83125
14021413,136305,374,0.82975
14021445,136305,406,0.94325
14021781,136305,742,0.85975
14021809,136305,770,0.89825
14021940,136305,901,0.8755
14021953,136305,914,0.999
14021959,136305,920,0.80775
14021981,136305,942,0.9415
14021995,136305,956,0.8955
14022210,136335,43,0.9785
14022362,136335,195,0.8847499999999999
14023158,136335,991,0.85025
14023359,136337,64,0.8305
14023481,136337,186,0.8885000000000001
14023490,136337,195,0.839
14023540,136337,245,0.90375
14023958,136337,663,0.8180000000000001
14024369,136337,1074,0.99125
14024371,136337,1076,0.804
14024383,136337,1088,0.8694999999999999
14024487,136345,64,0.895
14024609,136345,186,0.9535
14025086,136345,663,0.84125
14025781,136443,230,0.91875
14025968,136443,417,0.9745
14026514,136443,963,0.96875
14026622,136443,1071,0.9065
14026696,136445,17,0.8045
14026961,136445,282,0.86775
14026971,136445,292,0.8029999999999999
14027124,136445,445,0.8125
14027143,136445,464,0.8089999999999999
14027144,136445,465,0.82175
14027198,136445,519,0.8347500000000001
14027325,136445,646,0.841
14027421,136445,742,0.8387500000000001
14027479,136445,800,0.89775
14027615,136445,936,0.8775
14027642,136445,963,0.97825
14028037,136447,230,0.90175
14028089,136447,282,0.9285
14028272,136447,465,0.806
14028326,136447,519,0.8354999999999999
14028343,136447,536,0.8407500000000001
14028453,136447,646,0.8525
14028549,136447,742,0.86225
14028557,136447,750,0.8547499999999999
14028607,136447,800,0.82375
14028743,136447,936,0.887
14028757,136447,950,0.89575
14028770,136447,963,0.9865
14028779,136447,972,0.8234999999999999
14028788,136447,981,0.8127500000000001
14028806,136447,999,0.8245
14029354,136449,419,0.812
14029677,136449,742,0.92375
14029714,136449,779,0.8240000000000001
14029822,136449,887,0.8035000000000001
14029825,136449,890,0.8314999999999999
14029947,136449,1012,0.8285
14030025,136449,1090,0.85825
14030026,136449,1091,0.8307500000000001
14030293,136457,230,0.97375
14030480,136457,417,0.922
14030568,136457,505,0.8134999999999999
14031026,136457,963,0.926
14031134,136457,1071,0.80175
14031421,136459,230,0.8687499999999999
14031608,136459,417,0.916
14031696,136459,505,0.8779999999999999
14031793,136459,602,0.81975
14032154,136459,963,0.99125
14032178,136459,987,0.8775
14032180,136459,989,0.88375
14032262,136459,1071,0.81175
14032549,136463,230,0.83325
14032736,136463,417,0.8992500000000001
14032824,136463,505,0.8105
14033282,136463,963,0.9925
14033390,136463,1071,0.83725
14033633,136467,186,0.8007500000000001
14034351,136467,904,0.8007500000000001
14035234,136469,659,0.8162499999999999
14035538,136469,963,0.82525
14035933,136471,230,0.95925
14036120,136471,417,0.8972500000000001
14036666,136471,963,0.99675
14036895,136477,64,0.8847499999999999
14037017,136477,186,0.9975
14037034,136477,203,0.8422499999999999
14037303,136477,472,0.9455
14037573,136477,742,0.81975
14037747,136477,916,0.83525
14038376,136485,417,0.928
14038464,136485,505,0.924
14038729,136485,770,0.9925
14038924,136485,965,0.95675
14039030,136485,1071,0.81325
14039092,136501,5,0.81975
14039149,136501,62,0.84425
14039150,136501,63,0.90725
14039151,136501,64,0.99125
14039273,136501,186,0.99875
14039291,136501,204,0.8089999999999999
14039302,136501,215,0.93275
14039396,136501,309,0.8775
14039458,136501,371,0.8839999999999999
14039870,136501,783,0.92675
14040003,136501,916,0.8525
14040505,136538,290,0.81375
14040922,136538,707,0.97
14041205,136538,990,0.88575
14041244,136538,1029,0.92175
14041406,136542,63,0.812
14041407,136542,64,0.95675
14041529,136542,186,0.98125
14041546,136542,203,0.8532500000000001
14041547,136542,204,0.94425
14041553,136542,210,0.998
14041558,136542,215,0.93325
14041652,136542,309,0.80125
14041653,136542,310,0.88775
14041717,136542,374,0.88575
14041758,136542,415,0.8799999999999999
14041778,136542,435,0.933
14041798,136542,455,0.9525
14041815,136542,472,0.857
14041840,136542,497,0.8420000000000001
14041856,136542,513,0.96875
14041932,136542,589,0.819
14042314,136542,971,0.8640000000000001
14042533,136556,62,0.8620000000000001
14042535,136556,64,0.96825
14042657,136556,186,0.90025
14042885,136556,414,0.8002499999999999
14043063,136556,592,0.97125
14043117,136556,646,0.9355
14043213,136556,742,0.8587499999999999
14043442,136556,971,0.8912500000000001
14043504,136556,1033,0.8140000000000001
14043732,136562,133,0.9505
14043733,136562,134,0.9385
14043734,136562,135,0.98575
14043901,136562,302,0.9055
14043902,136562,303,0.8592500000000001
14043922,136562,323,0.80375
14043923,136562,324,0.8385
14043982,136562,383,0.9315
14044051,136562,452,0.827
14044064,136562,465,0.86575
14044152,136562,553,0.8187500000000001
14044341,136562,742,0.87825
14044349,136562,750,0.8127500000000001
14044611,136562,1012,0.8995
14044748,136564,21,0.8405
14044836,136564,109,0.905
14044939,136564,212,0.91875
14045029,136564,302,0.8452500000000001
14045365,136564,638,0.8049999999999999
14045469,136564,742,0.80375
14045619,136564,892,0.931
14045639,136564,912,0.99025
14045709,136564,982,0.9025
14045816,136564,1089,0.81725
14045817,136564,1090,0.90625
14045818,136564,1091,0.982
14045819,136564,1092,0.9785
14045919,136588,64,0.8825000000000001
14046041,136588,186,0.92675
14046058,136588,203,0.87625
14046059,136588,204,0.90025
14046065,136588,210,0.98525
14046070,136588,215,0.85975
14046270,136588,415,0.8162499999999999
14046368,136588,513,0.9705
14046541,136588,686,0.88425
14046824,136588,969,0.984
14046891,136588,1036,0.9505
14047178,136598,195,0.8107500000000001
14047213,136598,230,0.911
14047386,136598,403,0.8887499999999999
14047400,136598,417,0.86375
14047832,136598,849,0.8779999999999999
14047838,136598,855,0.94575
14047884,136598,901,0.8959999999999999
14048378,136602,267,0.9635
14048633,136602,522,0.97475
14049014,136602,903,0.905
14049215,136602,1104,0.91325
14049607,136656,368,0.829
14049841,136656,602,0.8009999999999999
14049849,136656,610,0.84775
14049852,136656,613,0.8935
14049879,136656,640,0.8700000000000001
14049941,136656,702,0.90225
14050083,136656,844,0.8345
14050170,136656,931,0.92375
14050262,136656,1023,0.8205
14050536,136798,169,0.8852500000000001
14050652,136798,285,0.817
14050889,136798,522,0.941
14050931,136798,564,0.8027500000000001
14051049,136798,682,0.83525
14051109,136798,742,0.8220000000000001
14051162,136798,795,0.87775
14051259,136798,892,0.8162499999999999
14051264,136798,897,0.90925
14051270,136798,903,0.8805000000000001
14051298,136798,931,0.93775
14051348,136798,981,0.8300000000000001
14051358,136798,991,0.82525
14051366,136798,999,0.819
14051451,136798,1084,0.949
14051514,136864,19,0.97475
14051518,136864,23,0.95
14051603,136864,108,0.91225
14051609,136864,114,0.81725
14051612,136864,117,0.97375
14051627,136864,132,0.925
14051727,136864,232,0.95425
14051729,136864,234,0.88825
14051783,136864,288,0.954
14051785,136864,290,0.97575
14051884,136864,389,0.91175
14051901,136864,406,0.83725
14051957,136864,462,0.8145
14052127,136864,632,0.8927499999999999
14052272,136864,777,0.8935
14052482,136864,987,0.99525
14052483,136864,988,0.9845
14052484,136864,989,0.9945
14052485,136864,990,0.99175
14052577,136864,1082,0.98
14052586,136864,1091,0.8859999999999999
14052642,137062,19,0.8835
14052688,137062,65,0.935
14053029,137062,406,0.843
14053330,137062,707,0.9955
14053527,137062,904,0.855
14053693,137062,1070,0.80175
14053776,137337,25,0.92025
14054048,137337,297,0.8995
14054066,137337,315,0.92075
14054080,137337,329,0.92275
14054081,137337,330,0.8772500000000001
14054082,137337,331,0.855
14054247,137337,496,0.8795
14054308,137337,557,0.835
14054329,137337,578,0.926
14054351,137337,600,0.80525
14054352,137337,601,0.8160000000000001
14054438,137337,687,0.929
14054493,137337,742,0.8062499999999999
14055318,137457,439,0.95975
14055369,137457,490,0.8140000000000001
14055382,137457,503,0.91125
14055447,137457,568,0.956
14055656,137457,777,0.87775
14055852,137457,973,0.9725
14055877,137457,998,0.8847499999999999
14055892,137457,1013,0.944
14055893,137457,1014,0.98925
14055894,137457,1015,0.986
14055895,137457,1016,0.87575
14055896,137457,1017,0.9765
14056290,137595,283,0.8765000000000001
14056291,137595,284,0.97675
14056862,137595,855,0.9365
14056918,137595,911,0.92425
14056982,137595,975,0.99225
14057123,137595,1116,0.95475
14057340,137761,205,0.9515
14057389,137761,254,0.8185
14057450,137761,315,0.955
14057534,137761,399,0.8327500000000001
14057644,137761,509,0.92075
14058208,137761,1073,0.8354999999999999
14058292,137857,29,0.8125
14058325,137857,62,0.939
14058326,137857,63,0.8234999999999999
14058327,137857,64,0.95175
14058370,137857,107,0.8967499999999999
14058449,137857,186,0.8705
14058456,137857,193,0.8560000000000001
14058507,137857,244,0.80725
14058847,137857,584,0.989
14058909,137857,646,0.8180000000000001
14058980,137857,717,0.8422499999999999
14059005,137857,742,0.8645
14059112,137857,849,0.8345
14059270,137857,1007,0.978
14059353,137857,1090,0.85025
14059354,137857,1091,0.92725
14059355,137857,1092,0.914
14059356,137857,1093,0.8134999999999999
14059410,137863,19,0.97475
14059411,137863,20,0.9385
14059456,137863,65,0.94825
14059485,137863,94,0.954
14059646,137863,255,0.87425
14059750,137863,359,0.8505
14059780,137863,389,0.96175
14059781,137863,390,0.98675
14059797,137863,406,0.90875
14060295,137863,904,0.83325
14060842,137904,323,0.85625
14061028,137904,509,0.8852500000000001
14061423,137904,904,0.9045
14061654,138036,7,0.8167500000000001
14061666,138036,19,0.9695
14061758,138036,111,0.8694999999999999
14061842,138036,195,0.90975
14061873,138036,226,0.97425
14061902,138036,255,0.8492500000000001
14061924,138036,277,0.8085
14062008,138036,361,0.997
14062029,138036,382,0.91925
14062062,138036,415,0.8505
14062370,138036,723,0.86825
14062543,138036,896,0.92675
14062544,138036,897,0.8445
14062602,138036,955,0.98375
14062607,138036,960,0.9855
14062608,138036,961,0.99575
14062628,138036,981,0.95375
14062738,138036,1091,0.893
14062798,138104,23,0.8294999999999999
14062826,138104,51,0.8302499999999999
14062828,138104,53,0.98325
14062839,138104,64,0.8979999999999999
14062883,138104,108,0.8327500000000001
14062892,138104,117,0.93475
14063065,138104,290,0.95525
14063517,138104,742,0.81
14063762,138104,987,0.94975
14063763,138104,988,0.86775
14063764,138104,989,0.95975
14063765,138104,990,0.9735
14063857,138104,1082,0.9445
14063860,138104,1085,0.81725
14064425,138202,522,0.9125
14065030,138202,1127,0.8580000000000001
14065049,138204,18,0.93625
14065261,138204,230,0.9755
14065404,138204,373,0.9845
14065448,138204,417,0.9445
14065483,138204,452,0.8027500000000001
14065486,138204,455,0.91975
14065535,138204,504,0.8027500000000001
14065536,138204,505,0.95575
14065597,138204,566,0.9485
14065690,138204,659,0.98025
14065773,138204,742,0.905
14065801,138204,770,0.97325
14065908,138204,877,0.88625
14065910,138204,879,0.8487499999999999
14065950,138204,919,0.94325
14065989,138204,958,0.8987499999999999
14065990,138204,959,0.96175
14066102,138204,1071,0.877
14066122,138204,1091,0.8027500000000001
14066135,138204,1104,0.81175
14066269,138208,110,0.953
14066274,138208,115,0.95525
14066292,138208,133,0.9025
14066294,138208,135,0.81775
14066371,138208,212,0.81
14066805,138208,646,0.96775
14066864,138208,705,0.84775
14067130,138208,971,0.81725
14067131,138208,972,0.8755
14067206,138208,1047,0.9245
14067249,138208,1090,0.90725
14067250,138208,1091,0.9265
14067306,138210,19,0.9575
14067397,138210,110,0.967
14067402,138210,115,0.80975
14067414,138210,127,0.8835
14067547,138210,260,0.87375
14067840,138210,553,0.8425
14067854,138210,567,0.9155
14067938,138210,651,0.87175
14068334,138210,1047,0.9785
14068383,138210,1096,0.91325
14068434,138212,19,0.97775
14068439,138212,24,0.9985
14068547,138212,132,0.9295
14068695,138212,280,0.8992500000000001
14068834,138212,419,0.83525
14068835,138212,420,0.95
14069066,138212,651,0.8915
14069157,138212,742,0.8300000000000001
14069203,138212,788,0.8955
14069301,138212,886,0.98075
14069302,138212,887,0.99325
14069304,138212,889,0.9895
14069305,138212,890,0.99225
14069366,138212,951,0.954
14069406,138212,991,0.94675
14069427,138212,1012,0.911
14069505,138212,1090,0.8260000000000001
14069516,138212,1101,0.935
14069773,138230,230,0.93825
14069778,138230,235,0.95825
14069779,138230,236,0.91325
14069818,138230,275,0.91525
14069871,138230,328,0.8425
14069958,138230,415,0.87575
14069960,138230,417,0.8887499999999999
14069990,138230,447,0.8607499999999999
14070171,138230,628,0.9265
14070245,138230,702,0.92975
14070410,138230,867,0.8260000000000001
14070422,138230,879,0.92475
14070556,138230,1013,0.947
14070557,138230,1014,0.9675
14070558,138230,1015,0.95325
14070559,138230,1016,0.929
14070560,138230,1017,0.95325
14070646,138230,1103,0.83125
14070647,138230,1104,0.8242499999999999
14070938,138610,267,0.8835
14071130,138610,459,0.81725
14071159,138610,488,0.9705
14071174,138610,503,0.979
14071193,138610,522,0.97725
14071402,138610,731,0.8394999999999999
14071413,138610,742,0.812
14071553,138610,882,0.9425
14071627,138610,956,0.8095000000000001
14071662,138610,991,0.95275
14071684,138610,1013,0.8899999999999999
14071685,138610,1014,0.881
14071688,138610,1017,0.8899999999999999
14071863,138702,64,0.93175
14072043,138702,244,0.8905000000000001
14072077,138702,278,0.939
14072115,138702,316,0.98825
14072116,138702,317,0.88575
14072211,138702,412,0.87375
14072296,138702,497,0.8007500000000001
14072412,138702,613,0.9305
14072541,138702,742,0.8220000000000001
14072544,138702,745,0.80325
14072715,138702,916,0.94725
14072832,138702,1033,0.8720000000000001
14072990,138835,63,0.95425
14072991,138835,64,0.996
14073113,138835,186,0.99475
14073796,138835,869,0.9355
14074162,139052,107,0.952
14074168,139052,113,0.88425
14074378,139052,323,0.8360000000000001
14074613,139052,558,0.85225
14074737,139052,682,0.964
14074738,139052,683,0.86625
14075410,139090,227,0.93725
14075498,139090,315,0.99025
14075548,139090,365,0.8382499999999999
14075583,139090,400,0.9795
14075648,139090,465,0.8687499999999999
14075652,139090,469,0.8082499999999999
14075829,139090,646,0.84375
14076020,139090,837,0.96
14076068,139090,885,0.8667499999999999
14076142,139090,959,0.9275
14076417,139098,106,0.83525
14076468,139098,157,0.9805
14076626,139098,315,0.99225
14076780,139098,469,0.8632500000000001
14076957,139098,646,0.87775
14077270,139098,959,0.993
14077567,139100,128,0.831
14077653,139100,214,0.90675
14077697,139100,258,0.8300000000000001
14077754,139100,315,0.9905
14077762,139100,323,0.8775
14077804,139100,365,0.81175
14077851,139100,412,0.9555
14077904,139100,465,0.8420000000000001
14077908,139100,469,0.91175
14077920,139100,481,0.8485
14077935,139100,496,0.83975
14077975,139100,536,0.8625
14077993,139100,554,0.8660000000000001
14078085,139100,646,0.8280000000000001
14078114,139100,675,0.8067500000000001
14078130,139100,691,0.8554999999999999
14078177,139100,738,0.8134999999999999
14078181,139100,742,0.8747499999999999
14078216,139100,777,0.8029999999999999
14078237,139100,798,0.912
14078239,139100,800,0.939
14078245,139100,806,0.839
14078375,139100,936,0.8580000000000001
14078398,139100,959,0.99675
14078410,139100,971,0.8714999999999999
14078411,139100,972,0.931
14078438,139100,999,0.8705
14078490,139100,1051,0.90475
14078501,139100,1062,0.9205
14078509,139100,1070,0.8792500000000001
14078523,139100,1084,0.9025
14078524,139100,1085,0.83525
14078535,139100,1096,0.90025
14078673,139106,106,0.94325
14078882,139106,315,0.972
14078967,139106,400,0.861
14079032,139106,465,0.8160000000000001
14079036,139106,469,0.9135
14079039,139106,472,0.8314999999999999
14079213,139106,646,0.8302499999999999
14079526,139106,959,0.984
14079721,139120,26,0.89425
14079930,139120,235,0.91725
14080018,139120,323,0.8687499999999999
14080262,139120,567,0.9895
14080440,139120,745,0.8122499999999999
14080448,139120,753,0.914
14080538,139120,843,0.8254999999999999
14080562,139120,867,0.8465
14080618,139120,923,0.92225
14080736,139120,1041,0.88225
14080781,139120,1086,0.8505
14080811,139120,1116,0.90225
14080886,139130,63,0.8035000000000001
14080887,139130,64,0.9745
14080888,139130,65,0.9505
14080969,139130,146,0.8872500000000001
14081398,139130,575,0.8254999999999999
14081530,139130,707,0.9915
14081565,139130,742,0.8055000000000001
14081673,139130,850,0.89225
14081696,139130,873,0.9175
14081779,139130,956,0.89575
14081804,139130,981,0.8605
14081893,139130,1070,0.91325
14081908,139130,1085,0.804
14082100,139148,149,0.961
14082274,139148,323,0.88175
14082492,139148,541,0.89575
14082494,139148,543,0.87775
14082986,139148,1035,0.93
14083133,139385,54,0.96675
14083134,139385,55,0.8785000000000001
14083200,139385,121,0.8939999999999999
14083201,139385,122,0.85025
14083241,139385,162,0.8305
14083247,139385,168,0.87825
14083248,139385,169,0.92775
14083291,139385,212,0.985
14083402,139385,323,0.869
14083544,139385,465,0.9255
14083545,139385,466,0.8865000000000001
14083572,139385,493,0.8322499999999999
14083615,139385,536,0.817
14083622,139385,543,0.906
14083632,139385,553,0.9365
14083713,139385,634,0.84375
14083772,139385,693,0.8069999999999999
14083821,139385,742,0.8015000000000001
14083824,139385,745,0.939
14083825,139385,746,0.94225
14083828,139385,749,0.994
14083829,139385,750,0.98325
14083835,139385,756,0.8654999999999999
14083837,139385,758,0.97875
14083929,139385,850,0.93175
14083962,139385,883,0.9395
14084051,139385,972,0.8832500000000001
14084056,139385,977,0.8855
14084077,139385,998,0.96925
14084078,139385,999,0.82525
14084149,139385,1070,0.9475
14084163,139385,1084,0.935
14084164,139385,1085,0.8694999999999999
14084168,139385,1089,0.95825
14084169,139385,1090,0.9275
14084170,139385,1091,0.982
14084171,139385,1092,0.942
14084188,139385,1109,0.934
14084399,139415,192,0.8162499999999999
14084475,139415,268,0.94225
14084496,139415,289,0.85575
14084506,139415,299,0.8042499999999999
14084575,139415,368,0.97625
14084757,139415,550,0.91625
14084807,139415,600,0.8414999999999999
14084808,139415,601,0.8115000000000001
14084809,139415,602,0.8935
14084847,139415,640,0.8185
14084889,139415,682,0.8527499999999999
14084949,139415,742,0.847
14084986,139415,779,0.94425
14084987,139415,780,0.9075
14085381,139417,46,0.8645
14085547,139417,212,0.833
14085620,139417,285,0.865
14085622,139417,287,0.9955
14085660,139417,325,0.84375
14085706,139417,371,0.978
14085707,139417,372,0.97175
14085712,139417,377,0.975
14085713,139417,378,0.92975
14085870,139417,535,0.9365
14085958,139417,623,0.8387500000000001
14085973,139417,638,0.8354999999999999
14086068,139417,733,0.92525
14086307,139417,972,0.94225
14086309,139417,974,0.8345
14086330,139417,995,0.985
14086331,139417,996,0.873
14086425,139417,1090,0.918
14086426,139417,1091,0.86975
14086427,139417,1092,0.9115
14086439,139417,1104,0.97375
14086443,139417,1108,0.9045
14087205,139419,742,0.8347500000000001
14087309,139419,846,0.8302499999999999
14087379,139419,916,0.90025
14087496,139419,1033,0.8125
14087760,139525,169,0.8525
14087849,139525,258,0.92775
14087906,139525,315,0.948
14087920,139525,329,0.9295
14087922,139525,331,0.9885
14087992,139525,401,0.8182499999999999
14088072,139525,481,0.8115000000000001
14088144,139525,553,0.904
14088239,139525,648,0.91675
14088273,139525,682,0.88225
14088333,139525,742,0.88975
14088563,139525,972,0.8407500000000001
14088590,139525,999,0.833
14088611,139525,1020,0.90575
14088673,139525,1082,0.97725
14088674,139525,1083,0.962
14088675,139525,1084,0.93875
14088676,139525,1085,0.90175
14088680,139525,1089,0.8759999999999999
14088868,139575,149,0.92525
14089260,139575,541,0.89425
14089262,139575,543,0.97875
14089409,139575,690,0.917
14089809,139575,1090,0.943
14090006,139642,159,0.9155
14090139,139642,292,0.93575
14090170,139642,323,0.9505
14090171,139642,324,0.8140000000000001
14090195,139642,348,0.847
14090230,139642,383,0.9575
14090236,139642,389,0.887
14090237,139642,390,0.8007500000000001
14090312,139642,465,0.8480000000000001
14090400,139642,553,0.8254999999999999
14090493,139642,646,0.9415
14090691,139642,844,0.8952500000000001
14090769,139642,922,0.8402499999999999
14090806,139642,959,0.94075
14090884,139642,1037,0.90325
14090994,139644,19,0.8394999999999999
14091029,139644,54,0.8765000000000001
14091118,139644,143,0.8452500000000001
14091143,139644,168,0.904
14091144,139644,169,0.8867499999999999
14091187,139644,212,0.928
14091215,139644,240,0.825
14091233,139644,258,0.8500000000000001
14091243,139644,268,0.926
14091260,139644,285,0.847
14091298,139644,323,0.81375
14091306,139644,331,0.959
14091326,139644,351,0.8427500000000001
14091376,139644,401,0.83525
14091440,139644,465,0.8959999999999999
14091450,139644,475,0.857
14091456,139644,481,0.8122499999999999
14091485,139644,510,0.873
14091528,139644,553,0.94625
14091623,139644,648,0.80975
14091643,139644,668,0.8640000000000001
14091716,139644,741,0.8945000000000001
14091717,139644,742,0.8282499999999999
14091733,139644,758,0.8420000000000001
14091815,139644,840,0.8382499999999999
14091825,139644,850,0.8122499999999999
14091947,139644,972,0.81
14091974,139644,999,0.8939999999999999
14091975,139644,1000,0.82125
14091995,139644,1020,0.979
14092000,139644,1025,0.9125
14092045,139644,1070,0.8645
14092059,139644,1084,0.96175
14092060,139644,1085,0.95275
14092064,139644,1089,0.92475
14092066,139644,1091,0.8160000000000001
14092370,139655,267,0.97875
14092415,139655,312,0.877
14092625,139655,522,0.9215
14092650,139655,547,0.82325
14092842,139655,739,0.8507499999999999
14092845,139655,742,0.8205
14092892,139655,789,0.954
14092926,139655,823,0.98525
14092927,139655,824,0.94875
14093103,139655,1000,0.839
14093123,139655,1020,0.88175
14093137,139655,1034,0.84425
14093152,139655,1049,0.8545
14093153,139655,1050,0.90525
14093207,139655,1104,0.922
14093322,139721,91,0.92175
14093466,139721,235,0.964
14093537,139721,306,0.85775
14093579,139721,348,0.8009999999999999
14093866,139721,635,0.93825
14093867,139721,636,0.97725
14093877,139721,646,0.963
14094246,139721,1015,0.8360000000000001
14094827,139723,468,0.855
14094881,139723,522,0.92475
14095023,139723,664,0.8492500000000001
14095290,139723,931,0.81525
14096100,139747,613,0.8875
14096101,139747,614,0.91425
14096333,139747,846,0.8567499999999999
14096350,139747,863,0.93475
14096351,139747,864,0.942
14096873,139757,258,0.8935
14096885,139757,270,0.837
14096930,139757,315,0.92375
14096995,139757,380,0.82775
14097023,139757,408,0.90675
14097146,139757,531,0.8262499999999999
14097165,139757,550,0.97375
14097169,139757,554,0.8002499999999999
14097197,139757,582,0.96025
14097218,139757,603,0.806
14097357,139757,742,0.8992500000000001
14097413,139757,798,0.9975
14097415,139757,800,0.99425
14097439,139757,824,0.8025
14097443,139757,828,0.8162499999999999
14097734,139757,1119,0.89625
14098935,139855,64,0.9125
14098950,139855,79,0.8320000000000001
14099063,139855,192,0.902
14099167,139855,296,0.85825
14099168,139855,297,0.95325
14099239,139855,368,0.97475
14099397,139855,526,0.941
14099428,139855,557,0.937
14099481,139855,610,0.97725
14099511,139855,640,0.94575
14099521,139855,650,0.94025
14099613,139855,742,0.88175
14099619,139855,748,0.9175
14099672,139855,801,0.8605
14099694,139855,823,0.885
14099717,139855,846,0.87775
14099840,139855,969,0.95125
14099841,139855,970,0.82975
14099866,139855,995,0.9395
14099975,139855,1104,0.9555
14100109,139857,110,0.9745
14100114,139857,115,0.932
14100322,139857,323,0.9075
14100323,139857,324,0.80775
14100346,139857,347,0.98425
14100433,139857,434,0.845
14100595,139857,596,0.9065
14100999,139857,1000,0.89975
14101046,139857,1047,0.96025
14101192,139859,65,0.97125
14101367,139859,240,0.95225
14101408,139859,281,0.8965000000000001
14101516,139859,389,0.8955
14101702,139859,575,0.91475
14101869,139859,742,0.8407500000000001
14102016,139859,889,0.85025
14102099,139859,972,0.86825
14102217,139859,1090,0.82925
14102218,139859,1091,0.8907499999999999
14102383,139861,128,0.815
14102447,139861,192,0.8672500000000001
14102495,139861,240,0.8532500000000001
14102523,139861,268,0.9135
14102540,139861,285,0.83575
14102544,139861,289,0.87025
